CONS_NO,DATA_DATE,CT,PHASE_FLAG,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
24624979819,2019/7/30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/7/31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/17,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/21,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/23,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/25,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/26,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/27,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/27,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/28,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/29,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/29,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624979819,2019/8/31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/7/30,60,2,1,0.9,0.6,0.4,0.6,0.8,1.3,1,0.9,1.1,1.8,2.8,2.3,2.4,1.5,1.5,1.3,1.2,2.1,2,1.8,1.6,1.3,1
301249910,2019/7/30,60,3,1.1,0.8,0.6,0.5,0.6,0.7,1.1,1.1,0.8,1.9,2.2,2.7,2.6,2.8,2.1,2,1.7,1.5,2.7,2.4,2.3,2,1.8,1.2
301249910,2019/7/30,60,1,1.1,0.9,0.7,0.7,0.6,0.8,1.2,0.9,1.5,2.7,3.2,4.1,4,3.6,2.9,2.8,2.4,2.3,2.6,2,1.6,2.1,1.6,1.2
301249910,2019/7/30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/7/31,60,3,1.1,0.9,0.6,0.6,0.7,0.6,1,1,0.9,1.7,2.5,2.5,2.6,3.2,2.2,1.8,1.4,1.7,3.3,2.3,2.3,2.2,1.6,0.9
301249910,2019/7/31,60,2,0.9,0.6,0.5,0.4,0.4,0.4,1.1,0.9,0.9,0.8,1.6,2.2,2.1,2.5,1.9,1.3,1.4,1.2,2.3,1.8,2,1.6,1.2,0.8
301249910,2019/7/31,60,1,1.1,0.9,0.4,0.5,0.7,0.7,1.2,1.2,1.5,2.7,3.3,3.6,3.6,3.5,2.8,2.6,2.3,2,3.1,2.1,2.2,1.7,1.6,1.3
301249910,2019/7/31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/1,60,3,0.9,0.5,0.5,0.6,0.5,0.5,0.9,0.7,0.9,2.4,2.4,4,3.7,3.3,3.1,2.3,2.1,1.9,3.3,2.3,1.7,1.5,1.4,1.4
301249910,2019/8/1,60,2,0.8,0.3,0.4,0.3,0.4,0.3,0.9,0.5,0.8,1.1,1.8,3.2,2.6,2.5,2.3,1.5,1.4,1.3,2.3,1.9,1.4,1.1,0.8,0.9
301249910,2019/8/1,60,1,1,0.8,0.7,0.9,0.7,0.7,1.2,1,1.5,2.6,2.4,3.7,3.7,4,3.1,2.9,2.4,2.2,3,2.1,1.4,1.4,1,1.3
301249910,2019/8/1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/2,60,1,0.5,0.4,0.2,0.4,0.2,0.3,0.6,0.5,1.4,2.7,2.4,3.4,2.5,3.4,2.3,2.6,1.7,1.4,1.8,1.5,1.7,1.4,1.3,0.7
301249910,2019/8/2,60,2,0.4,0.3,0.3,0.4,0.3,0.3,0.6,0.5,0.5,1.4,1.8,3,2.1,2.7,1.8,1.7,1.1,1,1.7,1.5,1.6,1.4,1.4,0.9
301249910,2019/8/2,60,3,0.9,0.5,0.5,0.7,0.6,0.6,1,0.8,1.1,2.3,2,3.5,2.9,3.3,2.3,2.3,1.8,2,2.4,2.2,2.3,1.9,1.7,1.3
301249910,2019/8/3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/3,60,1,0.4,0.3,0.5,0.3,0.4,0.4,0.3,0.6,0.7,0.8,1.5,1.8,1.8,2,1.6,1.7,1.3,1.4,2.3,1.2,1.5,1.7,1.1,1.2
301249910,2019/8/3,60,2,0.3,0.4,0.7,0.3,0.4,0.3,0.4,0.5,0.9,0.6,1.2,1.7,1.5,1.7,1.3,1.2,0.9,0.9,2.2,1.5,1.4,1.8,1.2,1.2
301249910,2019/8/3,60,3,0.6,0.7,0.9,0.6,0.6,0.8,0.6,0.8,0.9,0.8,1.4,2.5,2.1,2.4,2.1,1.6,1.8,1.8,2.7,2,2,2.2,1.8,1.2
301249910,2019/8/4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/4,60,1,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.9,0.6,0.7,0.6,1.4,1.4,1.1,1.2,0.6,0.6,1.7,2.1,1.8,1.5,1.1,0.8
301249910,2019/8/4,60,2,0.6,0.4,0.3,0.3,0.3,0.2,0.2,0.4,0.8,0.3,0.6,0.4,1.2,1.4,1.2,1.1,0.6,0.7,1.5,1.7,1.8,1.5,0.9,0.6
301249910,2019/8/4,60,3,0.6,0.4,0.6,0.6,0.6,0.5,0.5,0.5,0.9,0.5,1,1,1.9,1.8,1.6,1.4,1,0.8,2,2.3,2.5,2.2,1.7,1
301249910,2019/8/5,60,2,0.5,0.5,0.4,0.2,0.2,0.3,0.6,0.3,0.6,0,0,,,1.3,1,1.6,1.3,1.3,2.1,1.7,1.6,1.5,1.3,0.5
301249910,2019/8/5,60,1,0.6,0.5,0.4,0.5,0.4,0.4,0.6,0.7,1,0,0,,,1.4,1.7,2.4,2.2,2.3,2.2,1.8,1.8,1.6,1.7,0.8
301249910,2019/8/5,60,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/5,60,3,0.7,0.7,0.7,0.6,0.5,0.6,0.8,0.5,0.8,0,0,,,1.4,1.6,1.9,1.7,1.9,2.8,2.2,2.1,2,1.9,0.7
301249910,2019/8/6,60,2,0.4,0.3,0.4,0.3,0.3,0.3,0.7,0.6,0.6,1,1.7,2.2,2.8,2.7,2.2,1.5,1.3,1.2,2,1.3,1.7,1.6,1.5,1
301249910,2019/8/6,60,1,0.7,0.7,0.5,0.5,0.5,0.5,1.1,0.7,1.1,2.2,2.3,2.6,3.1,2.9,2.2,2.2,1.7,2,2.1,1.5,1.6,1.7,1.8,1
301249910,2019/8/6,60,3,0.7,0.5,0.5,0.4,0.4,0.6,0.8,0.5,0.8,1.8,2,2.7,3.5,3.5,2.4,2.2,1.7,1.9,2.5,2.4,2.2,2.3,2.2,1.4
301249910,2019/8/6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/7,60,3,0.8,0.4,0.6,0.5,0.5,0.4,1,0.5,0.8,1.7,2.3,3,2.2,2.6,2,1.9,1.4,2,2.7,2.3,2.1,2,2.2,1.2
301249910,2019/8/7,60,2,0.6,0.3,0.3,0.3,0.3,0.2,0.9,0.3,0.6,1,1.4,2.2,1.8,2.1,1.4,1.3,0.8,1.2,2.3,1.7,1.5,1.5,1.6,0.8
301249910,2019/8/7,60,1,0.9,0.5,0.6,0.4,0.5,0.5,1,0.6,1.2,2,2.3,2.9,2.4,2.3,1.7,2.5,1.8,1.9,1.8,1.4,1.1,1.6,1.7,1.1
301249910,2019/8/8,60,2,0.6,0.4,0.3,0.4,0.4,0.3,1,0.5,0.7,1.1,1.3,2.2,2.2,2.3,1.6,1.1,1,0.8,1.9,1.4,1.5,1.6,1.2,0.8
301249910,2019/8/8,60,3,0.7,0.4,0.4,0.4,0.4,0.4,1.2,0.7,0.8,2.1,2.3,3.5,3.1,3.1,2.2,2.1,1.6,1.5,2.7,2.4,2.1,2.4,1.5,0.9
301249910,2019/8/8,60,1,0.8,0.3,0.4,0.4,0.4,0.4,1,0.8,1.1,2.5,2.6,3.1,2.8,3.4,2.8,2.5,2.3,2,2.3,1.9,1.6,1.5,1.6,1.1
301249910,2019/8/8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/9,60,1,0.7,0.8,1.1,0.6,0.7,0.6,0.7,0.9,1.1,2.5,2.9,3.7,2.8,3.2,3,2.5,2.1,2.2,2.7,2.2,1.6,1.6,1.1,1.2
301249910,2019/8/9,60,2,0.6,0.5,0.6,0.3,0.3,0.3,0.6,0.7,0.7,1.1,1.8,2.8,2.3,2.5,1.6,1.2,1,1,2.2,1.8,1.5,1.5,1.1,1.1
301249910,2019/8/9,60,3,0.7,1,0.8,0.7,0.6,0.6,1,0.9,0.8,2.2,2.7,3.5,3.1,3.4,2.5,2,2.1,1.9,3.2,2.7,2.7,2.2,2,1.6
301249910,2019/8/10,60,1,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.8,0.6,1.1,1.2,1.1,1.2,1.4,1.2,0.9,0.8,1.6,1.1,1.5,1.1,1,0.8
301249910,2019/8/10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/10,60,2,0.5,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.8,0.3,0.9,1.1,1.2,1.4,1.4,0.8,0.4,0.6,1.5,1.4,1.5,0.9,0.8,0.3
301249910,2019/8/10,60,3,0.8,0.6,0.4,0.6,0.5,0.6,0.5,0.6,0.9,0.5,1.1,1.6,1.8,2,1.8,1.1,0.8,0.8,2.1,2.2,2,1.4,1.2,0.9
301249910,2019/8/11,60,2,0.2,0.2,0.2,0.4,0.1,0.2,0.1,0.1,0.5,0.5,0.8,1.2,1.3,1.5,1.2,0.5,0.5,0.4,1.1,0.8,1.5,1.3,0.9,0.9
301249910,2019/8/11,60,3,0.5,0.5,0.5,0.8,0.5,0.4,0.4,0.4,0.8,0.8,1.1,1.6,1.6,1.9,1.5,0.8,0.7,0.7,1.5,1.4,1.8,1.8,1.2,1.3
301249910,2019/8/11,60,1,0.4,0.4,0.4,0.6,0.4,0.3,0.4,0.4,0.8,0.8,1.2,1.3,1.2,1.7,1.4,0.8,0.9,0.8,1.5,0.8,1.3,1.1,1.1,1.2
301249910,2019/8/11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/12,60,1,0.7,0.4,0.4,0.4,0.5,0.4,0.7,0.5,0.8,2,1.8,2,2.4,2.7,2,2.1,1.7,1.4,2.6,1.7,1.6,1.3,1,0.8
301249910,2019/8/12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249910,2019/8/12,60,2,0.3,0.2,0.3,0.3,0.2,0.2,0.5,0.3,0.4,0.8,1.1,1.9,1.9,2.5,1.6,1.5,1.1,1,1.8,1.3,1.6,1.5,1.1,0.6
301249910,2019/8/12,60,3,0.6,0.4,0.5,0.4,0.4,0.4,0.9,0.4,0.5,1.6,1.5,2.1,2,2.8,2.2,2.1,1.9,1.4,2.4,1.6,1.8,2,1.5,0.9
301249910,2019/8/13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
